(534,6062) 336 7299 5092 4018 67 2351 2051 6856 2295 7179 5464 3371 2771 3135 5190 7275 799 2591 4575 1771 2586 5000 4287 466 5150 1863 7115 7184 5008 295 2347 6607 4013 4644 4545 2467 5635 2376 6623 6672 3147 284 6684 201 6342 256 2193 1248 7103 3771 6225 7522 1514 175 3274 4926 6919 879 1834 804 1591 2416 3347 1796 462 6538 7628 1559 681 6810 182 3096 883 1944 7446 7149 3930 2400 3361 7607 7274 7009 6786 7421 2396 5449 5389 4139 1188 4164 2952 5320 1179 1000 7707 5253 373 5302 4052 2090
(355,1399) 1285 1367 5466 588 7162 795 6052 7030 5143 1400 2365 1583 3554 2646 7060 5537 7245 857 6984 2201 6442 5300 1326 344 3638 1603 1255 2802 815 3198 5351 7393 2882 2946 3783 6609 6707 5607 198 980 3460 2960 393 6496 7595 3993 5042 7170 735 3457 5611 4221 3259 1631 7547 7532 232 5379 398 4414 3492 4772 625 2303 7341 2579 7036 7123 3828 1737 6925 1911 5511 1899 6509 3695 7189 3448 5421 3294 2633 5986 1380 3125 3632 6264 320 4196 3943 5297 4662 3540 1186 2058 5842 2945 4409 4615 468 2764
(500,5374) 7231 1713 5485 4286 4984 4674 34 1966 4512 6926 6608 1414 3269 5414 6031 1159 7458 408 3634 1465 5022 4821 4646 2136 6529 2810 7003 5140 6658 5944 967 6062 1254 6139 209 6640 3576 243 4405 2811 7092 5539 393 7013 1029 1985 3310 508 2495 4806 1371 7038 6598 6435 2479 1396 5476 836 1697 628 3411 7522 5785 543 2564 5301 1110 3510 4935 857 3956 6213 5481 6783 3903 2423 3220 1594 2275 3326 1942 1491 2471 5600 2458 7171 7031 96 5285 3264 2490 3297 3313 6156 5367 225 5764 753 1434 2448
(356,5940) 2710 7302 6836 6811 3293 4860 5289 6785 2415 42 4333 7026 3866 6189 4554 1060 1687 2141 6138 337 7138 6827 4327 4677 2277 6812 2208 1049 3831 2704 6380 4166 4317 3200 6902 2497 4666 6730 7558 7448 5431 6589 1629 1594 1675 139 5776 5184 1599 6958 5050 6329 5155 1494 4603 516 1104 1038 2757 5008 866 2959 6514 6570 6611 6654 2829 2489 4525 7390 3323 3800 4141 2684 1563 4927 6800 3807 5317 5695 3328 1540 1162 5852 82 955 3450 3057 2356 5762 5090 3827 54 4084 6746 7158 1373 7336 517 6446
(107,5939) 1962 5343 753 1408 4099 2338 968 812 2934 2598 959 7295 1300 834 6410 6463 6545 6755 2698 1526 2602 345 6097 2351 6343 7239 7520 2018 1672 1416 6991 1726 5088 6597 5815 6585 624 445 7331 6413 4322 580 4118 7581 1360 3013 6540 1501 3785 5384 4433 892 4893 279 1454 2271 2946 1480 6385 4443 1945 7641 602 1632 1111 3960 484 3987 4291 1321 2486 6121 4054 568 5561 2660 7622 2956 3834 7126 3330 842 4628 6239 88 5247 6483 2666 5730 6928 7028 7049 1149 6961 5616 2273 7451 6366 538 4285
(232,1090) 3616 299 7356 2113 6113 2186 7477 4009 791 3435 1075 1589 1895 7118 3488 2423 3052 6003 7498 1693 4501 5629 1118 5481 6838 1149 5229 2048 4301 3258 880 6745 6388 7132 2624 1438 3104 7516 1680 4874 4891 6726 4631 3203 270 7361 4507 7252 3553 1205 4307 3008 4284 4192 7052 7529 2221 136 7249 3611 6868 6222 3236 5584 4402 5069 4339 713 2537 6900 7487 812 5190 634 1576 3253 5738 5258 3392 3529 6537 1388 2322 295 3015 4056 1584 1489 602 5557 6287 3988 1449 6539 2227 5250 1223 2142 1095 888
(400,4836) 7179 1604 3096 5048 2656 4069 1529 4391 5585 2359 1038 4168 6480 7202 3650 6739 5875 5482 2665 2041 7136 4687 556 948 6690 2214 3322 3034 5771 3059 5790 91 469 6027 1863 947 2785 7437 6875 2387 6597 2836 6406 606 584 1 3362 7220 337 5176 6167 885 5203 2692 1493 6462 5650 5133 3392 582 6071 5349 5186 5320 2012 1922 2611 170 308 6665 7507 6448 5371 4665 37 7434 3255 480 1758 6307 5142 7686 6499 2139 5120 4207 3741 6577 6381 239 2590 3552 2369 3315 6050 3820 5986 3327 4374 281
(85,6070) 7288 2010 275 6723 3473 3012 3563 1758 1276 3179 6456 6640 5275 2243 4286 2324 359 6737 4220 3286 3578 3807 4863 4732 1432 685 6566 3395 6736 2328 4617 909 2905 5695 4893 1090 2811 5077 1421 6642 1112 6882 440 4337 5654 1800 4291 769 6724 6857 2979 2827 6744 2861 6551 132 255 7089 3173 6747 2668 4223 6611 2702 375 1471 5912 4036 7175 1035 6306 2118 4533 4518 1747 225 3668 5637 6055 1373 6020 576 724 6542 1897 3907 3205 6045 4741 1666 826 5621 3661 7518 4167 4731 5495 1265 7158 1448
(582,6540) 1543 3623 4236 6278 1330 7254 1867 3316 2694 6392 7055 2519 400 3993 5676 5137 1489 3783 4546 4755 296 2573 5113 6269 4371 393 4730 7179 3990 3013 1911 1418 6463 3657 6753 6199 4373 6779 7077 6614 5307 4619 2369 3612 4022 4856 5448 1169 2009 5469 4921 544 1814 240 3501 5889 45 6578 678 5181 4296 1588 5779 6690 25 6772 4369 1605 1303 1621 2657 7580 6127 5008 1422 946 5864 5251 1856 5939 3859 4757 4536 705 4449 6182 6249 1046 2343 4440 6443 5148 5474 4590 4206 773 4729 1062 53 2027
(330,6370) 4273 1029 823 2451 2334 7189 6163 3812 1598 6176 6707 636 6660 7401 1179 5572 796 5205 1636 4735 306 5073 7646 1830 5497 3150 6197 6674 3080 4816 6033 441 7366 3775 4799 6842 608 1082 200 3449 5782 5930 53 5684 4924 4108 2021 4984 459 1190 6788 5113 1332 1987 1854 2927 149 6429 7214 1086 4240 3787 1602 2044 6919 7091 3280 659 4001 5946 867 1206 7529 3542 1152 2963 3650 5805 6608 1106 5875 3237 4225 6341 1887 4329 3072 1573 69 1513 3408 6600 2364 3628 5792 6938 3166 5504 260 2528
(204,3056) 1584 3697 240 4343 4149 1976 2608 219 396 3982 7406 2698 5047 3120 4502 2555 425 434 6777 3902 7022 2548 7261 3972 7657 6536 5936 151 1782 3974 2952 4755 6734 7112 3278 1935 4304 2562 3295 5021 5579 4148 7269 2356 6435 5271 4687 606 1595 3652 1303 7129 1774 5352 3207 4299 7197 3641 6101 215 4005 3741 2645 7639 6646 7145 4432 3655 3588 6380 2407 1253 4078 1175 6481 1953 337 5332 7180 1270 5298 2755 4281 1911 3689 6781 3785 4800 742 108 880 2496 1053 290 500 6004 1706 6756 6614 4108
(542,394) 6580 5918 3965 3356 1566 5975 5909 6173 2466 5247 729 4947 2271 4096 2744 4671 2931 236 1937 7543 5003 5389 5646 420 1157 5108 47 7229 6305 2746 4079 5245 5280 1689 6285 6949 5521 3828 2082 4629 7591 1330 4557 153 7361 5868 2962 5716 3872 6522 5374 4337 6581 3690 559 6967 3625 7165 5728 3898 610 647 5415 2202 3251 4698 4062 7589 1039 5479 4121 5049 3922 20 3344 1654 1843 5571 1879 4347 2917 253 5814 3937 7374 5249 3890 1301 5816 3676 739 5282 4615 675 1536 4692 5863 6688 5834 6343
(111,1747) 5498 3156 3294 2161 838 7396 2427 3341 5177 4443 5491 1185 2724 1845 6680 3402 1446 3043 2229 5194 2409 7622 5417 7521 7006 994 5556 2365 3167 6864 4583 719 2223 6410 2206 471 7236 3537 4448 7276 2459 3748 7326 2595 5527 7675 3434 3108 7162 226 3368 5422 1654 4393 5687 3842 3438 7098 2361 6422 4480 1148 3134 5640 5886 150 6655 6872 6088 4638 4702 7031 6646 3804 1675 5195 392 6924 3835 7472 5856 6099 2879 7256 6454 5669 5211 173 437 6515 1156 460 7200 4767 6549 4607 3190 6392 4822 7055
(23,5126) 4566 1060 7076 6311 7623 5526 5511 3321 4229 5507 2439 3883 5778 1173 1543 4936 946 1576 1107 7390 4592 3418 1871 3994 4354 7533 6032 4587 1279 7340 4692 613 7386 2685 5199 1755 1515 497 5114 6843 7453 716 7460 6358 4862 5091 6823 7700 2663 7517 1137 2244 6324 3535 7073 2109 2614 4544 4231 4042 3670 4738 1182 4682 1117 3605 1975 2413 1281 478 2680 3033 6326 3944 2889 550 4639 354 1943 4369 935 784 2746 7561 2788 4726 1196 4745 885 4857 2118 1251 3957 2284 2914 1981 1387 7240 1867 5336
(258,2260) 250 2858 2350 281 2726 4100 4863 1762 5358 7120 6018 1192 6588 5771 3753 4962 5053 2723 7574 6753 7269 6405 5590 3885 7400 2310 4745 5438 4367 2024 4524 6876 1572 2354 3980 5302 6804 6434 1246 6858 3656 6123 4289 1913 2334 135 4988 5158 5213 1201 7089 7383 1844 4080 2663 7307 7671 213 1404 3062 2282 6530 5836 5654 7205 3698 3324 2918 2801 3130 6536 3974 6197 2025 5716 2138 4279 745 4471 1867 7038 3009 2689 1086 4756 4560 6029 4621 3927 7624 3266 3609 2935 1869 4108 4950 3475 7216 6415 5229
(152,2831) 1976 6948 3421 4618 108 7050 1030 4187 5311 6359 3044 5576 7630 3457 279 5771 1608 3772 7255 3944 3202 3336 3647 7078 12 464 4802 3872 2964 2364 1565 602 4458 5679 5343 4606 3798 3853 1192 143 3212 6144 6650 4830 1299 1044 5319 3621 2780 7037 895 5630 365 4682 3485 714 6772 2516 161 5356 4029 4245 5563 1971 560 2434 4890 4318 2553 5840 4277 420 4774 2063 5445 7689 2077 6228 3703 1272 6104 1383 7606 4630 25 4954 1909 6432 6483 2685 696 890 845 1146 7530 3688 4899 5743 6571 3966
(588,5764) 2934 1494 3776 7498 5207 1915 2073 559 6203 5520 1172 1242 1356 4976 7693 7390 675 7453 5704 7276 4803 7484 1145 5863 7609 5754 978 6328 7153 4490 4981 4461 3686 5072 4805 2111 5873 4384 5422 2632 320 4926 2407 3609 2689 775 7247 1660 13 6675 1788 3217 7643 7069 176 3360 4428 5920 686 4572 1498 6091 1169 2044 3259 6634 1568 3298 1389 614 3721 1017 3040 1086 666 2002 3639 411 5224 4399 760 208 6117 6468 3113 1272 4656 2465 6945 1018 3668 2460 6868 5301 3346 3747 1635 3981 428 2586
(5,1737) 5430 1506 5183 4505 7131 5138 2241 2283 570 203 6679 7183 3695 6415 4910 6882 4416 3412 3711 699 2301 1074 3345 6959 7516 2408 757 6159 3467 5808 4800 6999 6937 4205 4605 31 175 7248 5070 5904 2912 978 3837 4484 3053 1473 7400 5346 3737 306 1549 1898 4218 2712 3529 2524 3998 4112 652 2596 7059 7289 3724 3514 7625 4944 7300 723 2327 2592 6821 6534 7150 2950 3424 1057 7468 1946 5980 6654 1228 7451 736 1376 4240 3619 2522 6560 7438 5375 637 4595 5246 4617 2509 2136 3667 2986 6576 7361
(451,3093) 1607 6754 5517 7414 2613 4180 6786 2796 2165 7684 1730 3495 4621 6316 3094 2574 5693 4609 2716 3401 5342 3915 3343 566 4017 5086 7581 4274 1487 3440 2450 7171 5929 1502 2518 3196 4261 3258 5724 7144 5844 943 4774 6678 2266 2464 4791 2461 1379 6251 3490 6489 4029 631 7483 4638 2233 4699 7591 6814 7567 4866 871 3499 1107 2804 928 7408 6496 3859 900 7174 6505 5265 4721 3658 2326 2050 4641 2323 798 727 6932 655 2559 7139 1765 1063 2429 2719 5287 6882 3591 7348 6810 237 4031 5210 1368 4152
(490,542) 5696 5233 6006 1568 4407 1991 4888 1370 2377 3052 5208 6108 6590 1480 4282 5007 1952 6096 1092 1337 6307 5139 2181 3643 6844 3415 2514 33 6076 222 6748 36 7546 1567 5148 2948 5372 3422 4163 407 1576 3985 779 3081 7045 2247 2083 3936 233 3894 7377 6836 6470 7494 3082 571 2604 1015 4947 5325 1904 7510 2302 4581 6759 898 7348 4429 277 6544 2143 2092 2024 6248 6013 5801 4039 509 372 5698 4689 3114 6783 738 1555 6648 5977 7450 4393 6364 3701 4445 3401 7206 2920 5510 4044 5596 1302 5780
(188,4968) 955 4799 1884 734 5952 5343 2355 2760 2645 846 5311 6887 1676 851 7343 5573 3913 4163 6154 5518 3412 7568 5153 6754 2508 6589 7514 7183 1430 3757 4180 1863 6511 4605 766 7103 97 924 5380 5357 729 2322 5106 6312 7629 2831 3246 1622 4701 2139 1373 6365 5284 1631 3074 3414 4994 3192 1295 1972 6798 6823 4932 2832 1539 1694 6453 3063 689 4444 5888 7079 4331 5604 1498 5569 6302 557 3119 5469 6331 3060 5912 2940 383 1719 5927 2525 5893 6013 3250 3844 6657 1182 1049 3163 1947 1001 7681 3478
(436,1089) 4922 3955 5913 1207 1818 1771 4830 2202 332 5658 1414 385 3254 1691 6429 5403 2932 5209 1958 2241 3663 6819 2290 491 646 3422 5471 4497 4439 4836 5323 7268 6476 5382 3527 1067 2443 5189 4724 4387 4125 1839 1392 387 1787 2633 4459 2482 4696 3751 6254 3557 320 6817 3159 3711 2959 1743 5850 7308 5843 3017 1386 284 7248 668 7307 2526 6950 479 2750 7007 5542 7051 1433 4820 1377 4428 5715 1724 3814 4506 6248 1177 242 299 5525 899 2623 6425 1582 6118 3996 688 2029 4906 6563 3780 26 7454
(469,4386) 5890 166 546 3809 6673 4922 4275 2021 1568 3450 3812 5251 3797 4442 603 2647 1330 6893 384 173 1506 6570 5580 2779 5213 6981 1739 6537 7349 4705 3301 1087 5908 2424 3028 3864 6720 1 7662 4775 6618 5061 2831 7394 5560 2182 90 6302 526 7498 6130 767 279 2952 2849 904 7379 4648 4291 2756 3697 3517 3474 4941 6916 777 4898 91 1703 3306 737 1583 2013 5546 1867 3148 1363 1616 825 60 4017 3865 3540 2502 5573 1148 5127 7343 3030 3578 7089 2166 5092 2436 3921 2749 3624 848 6935 4386
(96,5379) 2792 84 6488 4104 4567 5756 5910 4159 5986 2738 2129 5236 4732 3438 4619 3007 2015 7332 5017 67 873 3326 131 1778 2217 6695 6106 4981 2364 2772 1299 550 6253 4361 2833 6611 2999 7387 1195 330 1804 2021 6250 5112 5097 7499 2190 4027 5111 3092 4843 6055 5330 3400 4171 5762 7065 3589 806 3520 522 5164 7070 3713 1762 6938 7390 1209 366 981 6004 5655 6559 7435 2948 2564 1210 2699 1504 5535 3344 6088 5740 728 7471 4897 553 1759 1103 7684 7243 6158 5726 1507 1419 2912 5907 7296 384 5564
(405,4646) 7025 5243 4975 2659 742 697 6701 3949 5977 4492 6297 4571 5511 1336 4349 1086 5446 662 7497 4600 6644 4554 6481 6791 5038 665 2525 1598 1505 2988 6024 2779 2864 5312 6053 960 2615 85 1146 448 1906 613 1902 3377 6980 3788 6845 5643 7680 7093 1676 3105 6962 6655 722 4924 7052 4625 4888 2650 2970 1301 3978 7373 425 307 5888 2951 4284 60 6394 4016 614 750 61 7398 3871 2216 7543 5747 6244 4461 5964 5463 2522 1847 2580 1455 6182 2838 867 6066 1347 2938 948 6692 6636 1436 5748 3464
(171,2468) 3603 1030 1878 5082 3825 3843 4354 3396 5259 3912 884 5096 2774 1188 6503 554 3670 4098 775 1439 1672 6083 461 337 1358 3441 5275 5709 7448 6210 1762 6041 1248 7648 3547 5927 1744 5074 1920 2644 729 6876 1641 4708 5156 6152 6856 3430 640 739 1259 3307 310 5099 1866 7502 2299 6020 49 5955 4974 3070 654 3268 2797 3104 1052 5473 3039 7001 3072 1635 123 5331 1449 220 3955 6299 3961 1572 4246 2254 5821 1484 705 695 5355 6172 3425 6347 2421 1170 1480 6099 4906 4473 1448 3761 3650 7458
(200,4424) 3147 4712 3298 6772 3850 3776 649 4947 7666 4638 1782 5933 283 6800 2889 6258 7161 6836 1350 6357 744 6346 6250 3965 3358 4130 3512 7082 5641 6812 6737 1040 5330 7253 2545 1447 4273 1150 804 4440 2982 3622 5804 4407 7061 5083 4518 5824 2622 4424 4091 4933 5227 5001 726 4000 61 5364 7642 7373 5584 1039 2139 1145 3158 7189 4241 4955 360 6312 4257 2698 4347 242 1307 7455 7535 627 801 1129 443 859 5250 117 1765 2781 2145 4479 5079 5120 3317 5807 7531 2702 34 416 4014 914 7374 5877
(101,7074) 4085 6334 5721 4616 5501 3497 1636 2715 4512 2520 6853 4525 3415 7302 3536 6150 6187 5234 5125 1505 2684 2390 4308 2363 1343 21 7117 6688 840 961 1056 7114 527 5378 3206 4077 3243 5265 5328 4371 6975 6603 7699 1532 1985 5088 7244 3328 2263 1118 2481 5474 401 2477 5185 1467 4302 6412 45 3490 7189 892 6771 5876 5618 7120 4733 4567 3406 3582 2019 4350 803 620 4973 4506 2818 2225 514 3754 4091 5616 4164 5228 789 5657 1832 3696 7413 4651 7484 1706 851 7169 2505 4142 1744 4550 6330 3643
(340,2468) 2020 729 627 6459 4830 6539 585 4803 4838 2283 3162 1546 2786 12 3778 4260 1718 3257 2972 4047 3289 5515 4200 5328 536 3009 5571 4212 264 2299 1895 2440 3813 6333 1559 2496 6425 1675 1453 156 416 5577 4293 4600 3286 6472 80 1108 1887 1359 5609 5782 288 4851 6205 5750 939 5883 4447 179 2146 520 4696 1413 5739 4627 4604 3021 874 5623 4210 4014 5113 401 398 2790 1535 527 1244 7317 3552 3629 445 574 2910 7414 6064 1565 7011 2040 5518 2290 7175 6854 7689 899 2920 4092 1337 651
(191,3066) 3229 335 5264 2295 3477 6979 5283 1769 2970 2387 4048 3022 6288 2758 2654 665 6009 2591 7282 7476 3390 4119 3520 1777 5493 5021 7448 6406 7332 4666 5788 2450 2301 5545 25 1874 4081 5851 5051 4695 246 5659 1144 5594 4543 5766 5987 601 2404 2959 5102 6015 1117 7360 6199 451 7312 1938 1089 6301 694 4130 3512 6615 2321 3930 4720 975 551 3523 745 2840 6588 5341 1737 2930 1668 879 2724 4814 5983 4307 4242 596 3728 4789 2649 6674 179 398 3694 7141 2429 2039 4072 4684 4153 2730 7070 150
(352,2179) 7365 7652 6389 914 3459 1138 2989 5027 6306 416 5154 3120 577 5463 4754 6886 3056 3544 4471 2177 54 3891 2690 3999 3173 168 3067 1708 499 3513 6643 4413 7385 526 1712 3125 1732 1773 2098 5774 1919 547 7118 3030 4542 4019 6239 1423 945 4734 5059 2156 4908 1896 1289 4348 7513 5699 4836 1408 1364 6875 3599 5426 3554 1964 3348 3674 973 6762 3686 5023 1095 5237 1787 3391 5755 4085 5491 5433 1804 5026 3534 4335 6169 1427 1573 3557 7363 427 3053 1113 1282 5204 1018 6017 5563 5988 6780 4789
(558,7060) 6931 7007 1279 3065 660 5404 6667 6532 7341 4714 2124 41 6550 2007 3549 6598 4384 6026 4059 553 6188 6509 5490 1730 7127 693 3039 3007 3363 1627 1709 7562 1294 4132 786 5473 3944 1948 1263 4368 5077 1510 5396 1452 6369 7656 2088 1765 3812 4446 1683 1563 7424 6538 4289 3049 5686 2316 3193 3307 5451 2033 3159 415 4235 108 5948 1360 5350 655 6121 5952 1663 4358 2203 2143 1484 7477 1809 7147 6214 4093 3618 4062 3132 2198 4075 6962 552 6825 2211 4858 7238 1728 7248 5600 6679 981 5734 2186
(419,4778) 6291 1798 4136 1338 376 6415 7492 3890 4915 5205 2968 3867 2382 61 4282 5388 3919 7016 2811 6025 6039 4709 3011 4118 2860 2819 6214 1847 6281 5981 6289 895 3629 4831 396 7375 2783 3626 6070 1950 4717 2970 1024 2191 1016 7216 6840 878 7123 302 6567 6974 7475 7289 364 1115 4212 4905 279 6300 1192 6359 2393 4688 2401 4706 729 5587 6020 1420 1865 6672 6511 4088 7416 2899 1165 5975 4516 6384 5574 5076 3344 3882 6522 1783 3706 7255 2845 4048 5972 2742 3794 7527 55 124 2452 6167 3639 212
(597,2832) 2618 5352 7266 200 5009 5898 422 612 1954 4019 6670 1987 3894 6743 3912 4072 5520 3529 4575 7225 942 4012 7443 5145 52 919 695 4089 4233 169 4075 5334 2581 2135 6859 5435 4329 5176 1257 5936 6958 750 4451 7513 4345 3635 6848 3583 5871 5711 306 6868 1902 4504 3427 7102 3572 2555 5943 2617 2560 6887 3029 3526 1175 6905 3702 2491 6628 5843 7024 6972 4902 293 157 6456 3410 3236 5788 7139 461 7369 899 4413 206 2838 4931 3709 5113 1491 2612 1830 6238 3108 4165 7659 1098 4767 3459 6678
(209,6219) 2884 6202 2724 6544 6781 6520 2619 744 4794 6770 2140 3382 1410 4306 1399 5485 5916 3034 7116 7365 555 4627 7202 2099 6473 5103 1937 3089 1113 5695 7291 3945 6161 4113 1852 1727 7464 4551 2492 6385 1957 3825 3656 6083 7643 4150 6651 1891 1778 474 6353 5086 4518 4284 2797 7002 1413 7543 6429 4380 4984 3206 330 3886 2617 1255 5470 7364 2449 6481 6827 601 5260 4872 4873 1166 6070 2416 1 6755 2910 1048 912 633 1945 927 6051 2730 930 5896 5461 6666 6102 1373 1817 1816 4887 6388 4575 3902
(348,3896) 1143 2680 7307 1431 1606 243 2728 2074 245 6218 410 6549 7367 6431 1310 6605 1894 2355 1359 2160 227 3693 1355 5609 5179 5548 4440 2949 6579 7616 2591 2905 594 3890 6085 700 6565 7594 2867 202 1549 6117 3674 4057 818 2443 2576 3683 3257 5664 3892 504 7589 1201 5344 3350 2757 1374 4425 499 5207 1265 3057 5702 638 6008 4741 423 2732 4018 4039 2880 2406 1336 7242 7633 7003 2424 127 2059 3748 122 7522 5891 4009 5792 4294 1133 6391 7219 3930 1729 5528 7469 6403 7454 3275 5687 6912 3656
(14,6710) 793 623 3319 6606 4882 4210 150 2146 6408 5936 4135 5279 3477 1845 2471 3167 3591 5152 3545 2998 4538 2808 6401 865 6767 5352 2830 2430 3743 6537 2125 5928 6120 2059 3400 601 1090 6573 4003 5511 7401 4403 528 543 2887 743 3844 2651 5662 1188 1670 7654 1304 5544 6651 5752 6518 5236 7419 702 730 4595 6668 1952 2534 2283 4185 2253 566 5874 6017 7411 2159 1478 1486 896 5516 4464 3148 4749 6882 7089 870 1631 1734 2729 4618 2648 460 975 4206 153 5004 6513 1135 364 3769 4774 2538 1757
